Date_Time_PH,Latitude,Longitude,Depth_In_Km,Magnitude,Location,Specific_Location,General_Location
02/10/2025 13:40,10.81,123.94,24,1.8,027 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 13:29,11.03,124.01,42,1.9,004 km S 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 13:26,11,124.06,18,2.3,010 km S 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 13:11,10.95,123.91,7,3,013 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 13:04,11.22,124.17,7,1.6,029 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 13:03,11.14,124.02,29,1.2,011 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:58,11.08,123.94,6,3.5,005 km N 49° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:57,11.14,124.14,32,1.2,020 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:54,10.95,123.98,8,3.2,010 km South of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:49,10.99,124.03,34,1.8,008 km S 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:43,10.96,123.92,9,3.7,011 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:40,11.04,124.22,24,2.3,026 km S 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:35,11.01,124.09,23,3.1,013 km S 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:29,11.04,124.09,9,2.1,012 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:29,11.08,124.12,9,2,016 km N 75° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:28,11.18,124.13,11,2.1,022 km N 47° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:22,11.03,124.19,22,2,023 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:22,10.95,123.99,1,2.3,011 km S 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:19,10.95,123.84,18,2.4,019 km S 54° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:19,11.07,123.88,33,2.3,011 km N 74° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:07,10.98,124.07,27,1.6,012 km S 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:07,10.95,123.99,3,1.8,011 km S 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:01,10.99,123.99,4,2.9,006 km S 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:01,10.98,123.94,7,2.8,009 km S 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:00,10.98,123.88,14,2.5,013 km S 57° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 12:00,11.04,124.03,26,2.6,006 km S 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:50,10.92,123.95,4,3.4,015 km S 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:43,10.99,124.01,34,2.1,006 km S 27° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:34,11.08,124.04,24,1.3,008 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:33,11.01,123.89,18,2.6,011 km S 71° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:25,11,123.99,29,1.7,006 km S 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:20,11.19,124.2,2,1.3,029 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:14,10.91,123.95,7,3.3,015 km S 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:11,11.08,124.12,31,2.1,015 km N 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:09,11.14,124.2,6,2,026 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:08,10.98,124.05,26,2.4,011 km S 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:05,10.99,123.96,5,2.9,007 km S 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 11:01,11.17,124.12,21,2.6,021 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:54,11.02,124.24,24,2.1,028 km S 85° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:51,11,123.93,18,2.2,007 km S 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:48,11.09,124.16,28,1.7,020 km N 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:40,11.14,124.03,21,2.2,012 km N 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:37,11.07,124.29,26,1.8,035 km N 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:31,11.09,123.99,33,1.9,005 km N 17° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:25,11.14,123.97,10,2.3,010 km N 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:20,10.98,123.91,10,2.7,011 km S 45° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:18,11.19,124.05,31,2.4,017 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:05,11.05,124,13,2.2,002 km N 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 10:01,11.12,123.86,29,4.5,015 km N 58° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:59,11.16,123.95,18,1.8,013 km N 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:34,10.93,123.89,8,2.5,016 km S 38° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:31,10.99,123.98,6,4,006 km S 03° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:25,10.91,123.97,32,2.5,016 km S 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:20,11.02,123.89,5,2.9,010 km S 70° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:14,11.01,124.09,25,1.8,013 km S 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:12,11.14,124.07,26,2.1,015 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:07,11.14,124,33,1.7,011 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 9:03,11.19,124.13,2,2.6,023 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:54,11,124.05,5,3.4,009 km S 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:40,10.97,123.93,23,1.3,010 km S 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:29,11.22,123.99,13,2.6,019 km N 03° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:27,11.13,124.02,11,2.5,010 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:14,11.15,124.19,34,1.7,026 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 8:06,11.12,124.17,4,3.4,023 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:53,11.1,123.98,19,2.2,006 km N 01° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:52,11.14,123.99,24,1.4,011 km N 08° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:43,11.15,124.09,16,1.6,017 km N 45° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:39,11.05,124.07,3,3.8,009 km N 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:35,11.11,124.03,28,2.6,009 km N 35° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:24,10.89,123.97,2,3.6,018 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:20,11.11,124.01,29,2.7,008 km N 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:13,10.81,123.9,4,1.9,027 km S 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:10,10.93,123.91,10,3.6,014 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 7:04,11,124.04,10,2.3,009 km S 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:56,10.92,123.96,10,3.9,014 km S 8° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:43,11,124.07,4,2.8,011 km S 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:42,11.11,124.08,9,2.2,013 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:33,10.92,123.94,2,2.4,015 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:32,11.18,124.04,5,2.2,017 km N 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:26,10.9,123.88,2,2.2,020 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:14,10.97,124,3,2.8,009 km S 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:05,10.87,123.9,2,2.8,022 km S 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:03,11.26,124.03,33,1.1,024 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 6:03,11.28,124.07,30,1.7,028 km N 21° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:57,10.91,123.9,5,2.9,018 km S 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:44,11.21,124.19,7,1.9,029 km N 51° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:42,10.83,123.87,10,3.7,026 km S 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:31,10.92,123.9,2,1.5,016 km S 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:26,11.14,124.19,8,2.3,025 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:23,10.9,123.88,2,2.6,020 km S 35° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:20,10.9,123.92,2,3.1,018 km S 23° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:12,10.92,123.96,6,2.6,015 km S 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:11,11.07,124.16,3,1.6,020 km N 82° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:07,11.16,123.97,10,3.1,012 km N 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 5:03,10.9,123.95,2,2.9,018 km S 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:55,10.86,124.02,22,2.4,022 km S 11° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:53,11.02,123.98,22,1.7,003 km S 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:47,11.14,124.15,8,2.8,021 km N 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:44,10.98,124.08,2,1.8,013 km S 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:41,10.9,123.93,10,4.2,017 km S 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:33,10.89,123.94,2,3.5,018 km S 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:26,11.06,123.95,31,1.3,003 km N 67° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:23,10.97,123.94,1,2.8,009 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:19,11.04,124.04,4,1.6,006 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:19,11.12,123.94,3,2.1,009 km N 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:16,11.06,124.07,18,2.4,010 km N 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:05,11.1,124.13,7,2.4,018 km N 71° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 4:01,11.12,124.14,10,3.3,019 km N 65° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:54,10.88,123.94,1,3,018 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:49,11.11,124.07,5,2.5,012 km N 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:48,10.99,124.06,1,2.3,010 km S 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:43,11.03,124,10,2.9,002 km S 50° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:42,11.1,124.04,13,1.6,009 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:39,11.13,123.97,5,2.6,009 km N 03° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:32,11.17,124.18,5,2,025 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:21,11.18,124.06,32,1.5,017 km N 29° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:17,11,124.18,23,2.2,022 km S 76° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:11,11.18,123.99,31,1.5,015 km N 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:05,11.13,124.14,5,2,020 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:03,10.96,124.14,20,1.2,020 km S 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 3:01,11.23,124.09,29,1.5,023 km N 30° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:59,11.17,124.16,7,4,024 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:45,10.92,123.95,10,3,014 km S 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:42,11.1,123.96,2,2.3,006 km N 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:28,11.18,123.9,20,1.9,017 km N 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:27,11.14,124.2,4,2.1,026 km N 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:24,11.12,123.94,24,1.8,009 km N 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:18,11.06,123.97,7,1.9,002 km N 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:07,11.03,123.96,3,2.1,003 km S 45° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:04,10.99,123.93,21,2,008 km S 45° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:03,11.13,124.14,4,1.4,020 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 2:01,11.16,124.14,3,2.6,022 km N 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:59,11.12,124.19,5,2.9,024 km N 71° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:49,11.17,124.01,29,1.1,014 km N 14° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:45,11.07,124.15,29,2.3,019 km N 81° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:35,11.01,123.99,12,1.6,004 km S 10° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:29,11.13,124.11,3,2,017 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:28,10.89,123.93,4,2.4,018 km S 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:23,10.9,123.92,6,2.9,017 km S 22° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:18,11.02,123.98,13,1.8,003 km S 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:18,10.99,123.95,4,2.3,007 km S 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:11,10.97,124.04,22,1.7,011 km S 34° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:11,10.92,124.12,26,1.4,021 km S 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:05,10.87,123.93,3,2.2,020 km S 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:05,10.89,123.92,5,2.5,019 km S 21° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:01,10.81,123.89,1,2.3,028 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 1:01,10.91,123.9,1,2.4,017 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:51,11.12,124.09,1,2.5,014 km N 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:51,11.1,124.08,2,2.2,012 km N 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:50,11.02,123.98,4,1.6,003 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:50,11.02,124.01,6,1.6,004 km S 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:43,10.91,123.97,7,3.6,015 km S 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:43,11.14,124.02,10,3.4,011 km N 23° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:42,11.12,124.01,25,1.4,009 km N 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:42,11.09,124.05,11,1.5,009 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:38,11.04,124.01,2,2.7,004 km S 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:38,11.04,124.08,1,2.5,011 km S 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:37,11.17,124.1,24,1.9,019 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:37,11.2,124.1,16,1.9,021 km N 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:34,11,124.02,5,4,006 km S 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:34,11.01,124.01,3,3.7,006 km S 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:24,10.88,124.02,32,1.5,019 km S 14° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:22,11.13,124.16,6,2.2,022 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:22,11.13,124.17,4,2.4,023 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:21,10.92,123.91,1,2,016 km S 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:21,10.91,123.91,13,1.5,017 km S 39° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:18,11.11,124.17,5,3.8,022 km N 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:18,11.11,124.16,5,3.9,021 km N 71° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:16,11.18,124.03,22,1.6,015 km N 21° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:15,10.88,123.95,1,2.7,019 km S 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:15,10.86,123.95,1,2.3,021 km S 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:13,11.1,124.09,18,2.2,014 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:13,11.14,124.13,11,2.2,019 km N 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:10,11.02,124.02,15,2.4,005 km S 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:08,11.07,123.96,4,2.1,003 km N 39° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:08,11.12,123.95,10,1.8,009 km N 23° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
02/10/2025 0:07,11.03,123.91,10,1.4,008 km S 79° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:59,10.91,123.97,6,1.9,015 km S 03° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:50,11.2,124.25,21,2,034 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:48,11.12,124.18,11,2.3,024 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:47,11.19,124.16,25,2.1,025 km N 52° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:43,11.16,123.93,2,3.7,014 km N 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:40,11.1,123.95,5,3.6,007 km N 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:40,11.23,124.24,27,1.6,035 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:30,10.89,123.98,34,2.4,017 km S 01° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:25,11.09,124.01,7,2.4,006 km N 41° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:19,10.88,123.94,3,2.7,019 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:16,10.95,123.99,1,3.3,011 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:12,11.17,124.19,4,1.7,026 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:11,11.15,124.15,3,2.6,021 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:08,11.15,124.15,4,2.7,022 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:04,10.91,123.98,25,2,015 km S 02° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 23:03,11.14,124.21,3,1.8,028 km N 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:56,11.14,124.14,10,4.2,020 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:49,11.25,123.99,33,3,022 km N 03° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:46,11.15,124.17,7,5,023 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:37,11.04,124.15,2,2,018 km S 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:37,11.14,124.08,8,1.4,015 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:32,11.1,124.01,12,2.2,007 km N 31° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:27,11.1,123.96,7,4.4,006 km N 24° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:20,11.12,123.98,12,1.8,008 km N 01° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:13,11.03,124.05,2,3.5,008 km S 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:11,11.14,123.97,9,2.2,010 km N 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:10,11,124.03,19,2.2,007 km S 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:09,11.18,124.16,17,1.4,024 km N 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:05,10.98,123.98,2,2.5,007 km S 03° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:03,11.19,124.06,18,1.6,018 km N 29° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 22:01,10.98,123.95,26,1.5,008 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:54,11.26,124.05,9,1.6,025 km N 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:51,11.13,124,24,1.3,010 km N 16° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:48,10.88,124.08,20,1.3,021 km S 32° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:46,11.04,124.07,3,2.7,010 km S 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:40,11.02,124.02,2,2.2,005 km S 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:39,11.08,124.03,33,1.7,007 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:38,10.93,123.89,5,2.9,016 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:36,10.88,123.93,8,2.1,020 km S 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:32,11.09,123.9,20,2.2,010 km N 63° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:32,10.98,124.04,7,3.3,010 km S 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:27,10.9,123.97,10,3.5,016 km S 3° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:21,11.05,124.02,34,1.7,005 km N 82° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:16,11.23,124.24,3,2.3,035 km N 54° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:11,11.13,124.11,2,2.2,017 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 21:03,10.82,123.94,10,4.9,025 km S 9° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:53,10.95,123.97,5,2.1,011 km S 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:47,10.63,124,10,3.6,046 km S 2° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:46,10.93,123.99,2,1.5,013 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:42,11.2,124.07,33,2.2,020 km N 29° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:39,10.99,123.98,4,2.3,007 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
01/10/2025 20:35,10.98,124.02,25,2.4,008 km S 30° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
